1.00419,0,5360,1.00419 +4e+06ns,,0
6.52208,2192,2323,6.52208 +6.37272e+06ns,,0
6.5304,2323,2446,6.5304 +6.32613e+06ns,,0
6.53872,2446,2563,6.53872 +6.28536e+06ns,,0
6.54704,2563,2675,6.54704 +6.24969e+06ns,,0
6.55536,2675,2782,6.55536 +6.21848e+06ns,,0
6.56368,2782,2885,6.56368 +6.19117e+06ns,,0
6.572,2885,2984,6.572 +6.16727e+06ns,,0
6.58032,2984,3080,6.58032 +6.14636e+06ns,,0
6.58864,3080,3173,6.58864 +6.12807e+06ns,,0
6.59696,3173,3263,6.59696 +5.98706e+06ns,,0
6.60528,3263,3351,6.60528 +5.98868e+06ns,,0
6.6136,3351,3436,6.6136 +5.99009e+06ns,,0
6.62192,3436,3519,6.62192 +5.99133e+06ns,,0
6.63024,3519,3600,6.63024 +5.99241e+06ns,,0
6.63856,3600,3679,6.63856 +5.99336e+06ns,,0
6.64688,3679,3757,6.64688 +5.99419e+06ns,,0
6.6552,3757,3833,6.6552 +5.99492e+06ns,,0
6.66352,3833,3907,6.66352 +5.99555e+06ns,,0
6.67184,3907,3980,6.67184 +5.99611e+06ns,,0
6.68016,3980,4052,6.68016 +5.99659e+06ns,,0
6.68848,4052,4122,6.68848 +5.99702e+06ns,,0
6.6968,4122,4191,6.6968 +5.99739e+06ns,,0
6.70512,4191,4259,6.70512 +5.99772e+06ns,,0
6.71344,4259,4326,6.71344 +5.998e+06ns,,0
6.72176,4326,4392,6.72176 +5.99825e+06ns,,0
6.73008,4392,4457,6.73008 +5.99847e+06ns,,0
6.7384,4457,4521,6.7384 +5.99866e+06ns,,0
6.74672,4521,4584,6.74672 +5.99883e+06ns,,0
6.75504,4584,4646,6.75504 +5.99897e+06ns,,0
6.76336,4646,4707,6.76336 +5.9991e+06ns,,0
6.77168,4707,4768,6.77168 +5.99921e+06ns,,0
6.78,4768,4828,6.78 +5.99931e+06ns,,0
6.78832,4828,4887,6.78832 +5.9994e+06ns,,0
6.79664,4887,4945,6.79664 +5.99947e+06ns,,0
6.80496,4945,5003,6.80496 +5.87454e+06ns,,0
6.81328,5003,5060,6.81328 +5.89022e+06ns,,0
6.8216,5060,5116,6.8216 +5.90394e+06ns,,0
6.82992,5116,5172,6.82992 +5.91595e+06ns,,0
6.83824,5172,5227,6.83824 +5.92645e+06ns,,0
6.84656,5227,5281,6.84656 +5.93565e+06ns,,0
6.85488,5281,5335,6.85488 +5.94369e+06ns,,0
6.8632,5335,5388,6.8632 +5.95073e+06ns,,0
6.87152,5388,5441,6.87152 +5.95689e+06ns,,0
6.87984,5441,5493,6.87984 +5.96228e+06ns,,0
6.88816,5493,5545,6.88816 +5.96699e+06ns,,0
6.89648,5545,5596,6.89648 +5.97112e+06ns,,0
6.9048,5596,5647,6.9048 +5.97473e+06ns,,0
6.91312,5647,5697,6.91312 +5.97789e+06ns,,0
6.92144,5697,5747,6.92144 +5.98065e+06ns,,0
6.92976,5747,5796,6.92976 +5.98307e+06ns,,0
6.93808,5796,5845,6.93808 +5.98518e+06ns,,0
6.9464,5845,5894,6.9464 +5.98704e+06ns,,0
6.95472,5894,5942,6.95472 +5.98866e+06ns,,0
6.96304,5942,5990,6.96304 +5.99007e+06ns,,0
6.97136,5990,6037,6.97136 +5.99131e+06ns,,0
6.97968,6037,6084,6.97968 +5.9924e+06ns,,0
6.988,6084,6131,6.988 +5.99335e+06ns,,0
6.99632,6131,6177,6.99632 +5.99418e+06ns,,0
7.00464,6177,6223,7.00464 +5.99491e+06ns,,0
7.01296,6223,6269,7.01296 +5.87054e+06ns,,0
7.02128,6269,6314,7.02128 +5.88672e+06ns,,0
7.0296,6314,6359,7.0296 +5.90088e+06ns,,0
7.03792,6359,6404,7.03792 +5.91327e+06ns,,0
7.04624,6404,6448,7.04624 +5.92411e+06ns,,0
7.05456,6448,6492,7.05456 +5.9336e+06ns,,0
7.06288,6492,6536,7.06288 +5.9419e+06ns,,0
7.0712,6536,6579,7.0712 +5.94916e+06ns,,0
7.07952,6579,6622,7.07952 +5.95552e+06ns,,0
7.08784,6622,6665,7.08784 +5.96108e+06ns,,0
7.09616,6665,6708,7.09616 +5.96594e+06ns,,0
7.10448,6708,6750,7.10448 +5.9702e+06ns,,0
7.1128,6750,6792,7.1128 +5.97392e+06ns,,0
7.12112,6792,6834,7.12112 +5.97718e+06ns,,0
7.12944,6834,6876,7.12944 +5.98003e+06ns,,0
7.13776,6876,6917,7.13776 +5.98253e+06ns,,0
7.14608,6917,6958,7.14608 +5.98471e+06ns,,0
7.1544,6958,6999,7.1544 +5.98662e+06ns,,0
7.16272,6999,7040,7.16272 +5.9883e+06ns,,0
7.17104,7040,7080,7.17104 +5.98976e+06ns,,0
7.17936,7080,7120,7.17936 +5.99104e+06ns,,0
7.18768,7120,7160,7.18768 +5.99216e+06ns,,0
7.196,7160,7200,7.196 +5.99314e+06ns,,0
7.20432,7200,7239,7.20432 +5.994e+06ns,,0
7.21264,7239,7278,7.21264 +5.99474e+06ns,,0
7.22096,7278,7317,7.22096 +5.8704e+06ns,,0
7.22928,7317,7356,7.22928 +5.8866e+06ns,,0
7.2376,7356,7395,7.2376 +5.90078e+06ns,,0
7.24592,7395,7433,7.24592 +5.91318e+06ns,,0
7.25424,7433,7471,7.25424 +5.92403e+06ns,,0
7.26256,7471,7509,7.26256 +5.93353e+06ns,,0
7.27088,7509,7547,7.27088 +5.94184e+06ns,,0
7.2792,7547,7585,7.2792 +5.9491e+06ns,,0
7.28752,7585,7622,7.28752 +5.95547e+06ns,,0
7.29584,7622,7659,7.29584 +5.96103e+06ns,,0
7.30416,7659,7696,7.30416 +5.9659e+06ns,,0
7.31248,7696,7733,7.31248 +5.97016e+06ns,,0
7.3208,7733,7770,7.3208 +5.97389e+06ns,,0
7.32912,7770,7806,7.32912 +5.97716e+06ns,,0
7.33744,7806,7842,7.33744 +5.98001e+06ns,,0
7.34576,7842,7878,7.34576 +5.98251e+06ns,,0
7.35408,7878,7914,7.35408 +5.9847e+06ns,,0
7.3624,7914,7950,7.3624 +5.98661e+06ns,,0
7.37906,7950,536,0,,1
7.38409,536,1072,0,,1
7.38409,1072,1340,0,,1
7.39001,1340,1554,7.39001 +5.98828e+06ns,,0
7.59504,1554,1738,7.59504 +3.08647e+07ns,,1
7.60513,1738,1072,0,,1
7.60607,1072,1040,0,,1
7.6101,1040,1072,0,,1
7.6101,1072,1340,0,,1
7.61514,1340,1554,7.61514 +2.81317e+07ns,,0
7.62111,1554,1738,7.62111 +2.53652e+07ns,,0
7.62708,1738,1903,7.62708 +2.29445e+07ns,,0
7.63211,1903,2053,7.63211 +2.14515e+07ns,,0
7.63714,2053,2192,7.63714 +2.002e+07ns,,0
7.64218,2192,2323,7.64218 +1.87675e+07ns,,0
7.64406,2323,2446,7.64406 +1.72966e+07ns,,0
7.64815,2446,2563,7.64815 +1.58845e+07ns,,0
7.65004,2563,2675,7.65004 +1.4649e+07ns,,0
7.65412,2675,2782,7.65412 +1.35678e+07ns,,0
7.65601,2782,2885,7.65601 +1.26219e+07ns,,0
7.6601,2885,2984,7.6601 +1.17941e+07ns,,0
7.66199,2984,3080,7.66199 +1.11949e+07ns,,0
7.66513,3080,3173,7.66513 +1.09205e+07ns,,0
7.66702,3173,3263,7.66702 +1.04304e+07ns,,0
7.67016,3263,3351,7.67016 +1.02516e+07ns,,0
7.67205,3351,3436,7.67205 +9.84518e+06ns,,0
7.67394,3436,3519,7.67394 +9.36453e+06ns,,0
7.67613,3519,3600,7.67613 +8.94396e+06ns,,0
7.67802,3600,3679,7.67802 +8.57597e+06ns,,0
7.67991,3679,3757,7.67991 +8.25397e+06ns,,0
7.68211,3757,3833,7.68211 +7.97222e+06ns,,0
7.684,3833,3907,7.684 +7.6007e+06ns,,0
7.68588,3907,3980,7.68588 +7.40061e+06ns,,0
7.68777,3980,4052,7.68777 +7.47553e+06ns,,0
7.68966,4052,4122,7.68966 +7.41609e+06ns,,0
7.69155,4122,4191,7.69155 +7.48908e+06ns,,0
7.69344,4191,4259,7.69344 +7.55294e+06ns,,0
7.69532,4259,4326,7.69532 +7.60882e+06ns,,0
7.69721,4326,4392,7.69721 +7.65772e+06ns,,0
7.6991,4392,4457,7.6991 +7.7005e+06ns,,0
7.70099,4457,4521,7.70099 +7.61294e+06ns,,0
7.70275,4521,4584,7.70275 +7.53632e+06ns,,0
7.70458,4584,4646,7.70458 +7.46928e+06ns,,0
7.71184,4646,4707,7.71184 +7.28562e+06ns,,0
7.72016,4707,4768,7.72016 +7.12492e+06ns,,0
7.72848,4768,4828,7.72848 +6.9843e+06ns,,0
7.7368,4828,4887,7.7368 +6.86126e+06ns,,0
7.74512,4887,4945,7.74512 +6.75361e+06ns,,0
7.75344,4945,5003,7.75344 +6.6594e+06ns,,0
7.76176,5003,5060,7.76176 +6.57698e+06ns,,0
7.77008,5060,5116,7.77008 +6.50486e+06ns,,0
7.7784,5116,5172,7.7784 +6.44175e+06ns,,0
7.78672,5172,5227,7.78672 +6.38653e+06ns,,0
7.79504,5227,5281,7.79504 +6.33821e+06ns,,0
7.80336,5281,5335,7.80336 +6.29594e+06ns,,0
7.81168,5335,5388,7.81168 +6.25894e+06ns,,0
7.82,5388,5441,7.82 +6.22658e+06ns,,0
7.82832,5441,5493,7.82832 +6.19825e+06ns,,0
7.83664,5493,5545,7.83664 +6.17347e+06ns,,0
7.84496,5545,5596,7.84496 +6.02679e+06ns,,0
7.85328,5596,5647,7.85328 +6.02344e+06ns,,0
7.8616,5647,5697,7.8616 +6.02051e+06ns,,0
7.86992,5697,5747,7.86992 +6.01794e+06ns,,0
7.87824,5747,5796,7.87824 +6.0157e+06ns,,0
7.88656,5796,5845,7.88656 +6.01374e+06ns,,0
7.89488,5845,5894,7.89488 +6.01202e+06ns,,0
7.9032,5894,5942,7.9032 +6.01052e+06ns,,0
7.91152,5942,5990,7.91152 +6.0092e+06ns,,0
7.91984,5990,6037,7.91984 +6.00805e+06ns,,0
7.92816,6037,6084,7.92816 +6.00704e+06ns,,0
7.93648,6084,6131,7.93648 +6.00616e+06ns,,0
7.9448,6131,6177,7.9448 +6.00539e+06ns,,0
7.95312,6177,6223,7.95312 +6.00472e+06ns,,0
7.96144,6223,6269,7.96144 +6.00413e+06ns,,0
7.96976,6269,6314,7.96976 +6.00361e+06ns,,0
7.97808,6314,6359,7.97808 +6.00316e+06ns,,0
7.9864,6359,6404,7.9864 +6.00276e+06ns,,0
7.99472,6404,6448,7.99472 +6.00242e+06ns,,0
8.00304,6448,6492,8.00304 +6.00212e+06ns,,0
8.01136,6492,6536,8.01136 +6.00185e+06ns,,0
8.01968,6536,6579,8.01968 +6.00162e+06ns,,0
8.028,6579,6622,8.028 +6.00142e+06ns,,0
8.03632,6622,6665,8.03632 +6.00124e+06ns,,0
8.04464,6665,6708,8.04464 +6.00108e+06ns,,0
8.05296,6708,6750,8.05296 +5.87595e+06ns,,0
8.06128,6750,6792,8.06128 +5.89145e+06ns,,0
8.0696,6792,6834,8.0696 +5.90502e+06ns,,0
8.07792,6834,6876,8.07792 +5.91689e+06ns,,0
8.08624,6876,6917,8.08624 +5.92728e+06ns,,0
8.09456,6917,6958,8.09456 +5.93637e+06ns,,0
8.10288,6958,6999,8.10288 +5.94432e+06ns,,0
8.1112,6999,7040,8.1112 +5.95128e+06ns,,0
8.11952,7040,7080,8.11952 +5.95737e+06ns,,0
8.12784,7080,7120,8.12784 +5.9627e+06ns,,0
8.13616,7120,7160,8.13616 +5.96736e+06ns,,0
8.14448,7160,7200,8.14448 +5.97144e+06ns,,0
8.1528,7200,7239,8.1528 +5.97501e+06ns,,0
8.16946,7239,536,0,,1
8.17449,536,1072,0,,1
8.17449,1072,1340,0,,1
8.18041,1340,1554,8.18041 +5.97813e+06ns,,0
8.18633,1554,1738,8.18633 +5.98087e+06ns,,0
8.1944,1738,1903,8.1944 +5.98326e+06ns,,0
8.20272,1903,2053,8.20272 +5.98535e+06ns,,0
8.21104,2053,2192,8.21104 +5.98718e+06ns,,0
8.21936,2192,2323,8.21936 +5.98878e+06ns,,0
8.22768,2323,2446,8.22768 +5.99018e+06ns,,0
8.236,2446,2563,8.236 +5.99141e+06ns,,0
8.24432,2563,2675,8.24432 +5.99248e+06ns,,0
8.25264,2675,2782,8.25264 +5.99342e+06ns,,0
8.26096,2782,2885,8.26096 +5.86924e+06ns,,0
8.26928,2885,2984,8.26928 +5.88559e+06ns,,0
8.2776,2984,3080,8.2776 +5.89989e+06ns,,0
8.28592,3080,3173,8.28592 +5.9124e+06ns,,0
8.29424,3173,3263,8.29424 +5.92335e+06ns,,0
8.30256,3263,3351,8.30256 +5.93293e+06ns,,0
8.31088,3351,3436,8.31088 +5.94132e+06ns,,0
8.3192,3436,3519,8.3192 +5.94865e+06ns,,0
8.32752,3519,3600,8.32752 +5.95507e+06ns,,0
8.33584,3600,3679,8.33584 +5.96068e+06ns,,0
8.34416,3679,3757,8.34416 +5.9656e+06ns,,0
8.35248,3757,3833,8.35248 +5.9699e+06ns,,0
8.3608,3833,3907,8.3608 +5.97366e+06ns,,0
8.36912,3907,3980,8.36912 +5.97695e+06ns,,0
8.37744,3980,4052,8.37744 +5.97983e+06ns,,0
8.38576,4052,4122,8.38576 +5.98235e+06ns,,0
8.39408,4122,4191,8.39408 +5.98456e+06ns,,0
8.4024,4191,4259,8.4024 +5.98649e+06ns,,0
8.41072,4259,4326,8.41072 +5.98818e+06ns,,0
8.41904,4326,4392,8.41904 +5.98965e+06ns,,0
8.42736,4392,4457,8.42736 +5.99095e+06ns,,0
8.43568,4457,4521,8.43568 +5.99208e+06ns,,0
8.444,4521,4584,8.444 +5.99307e+06ns,,0
8.45232,4584,4646,8.45232 +5.99393e+06ns,,0
8.46064,4646,4707,8.46064 +5.99469e+06ns,,0
8.46896,4707,4768,8.46896 +5.87036e+06ns,,0
8.47728,4768,4828,8.47728 +5.88656e+06ns,,0
8.4856,4828,4887,8.4856 +5.90074e+06ns,,0
8.49392,4887,4945,8.49392 +5.91315e+06ns,,0
8.50224,4945,5003,8.50224 +5.924e+06ns,,0
8.51056,5003,5060,8.51056 +5.9335e+06ns,,0
8.51888,5060,5116,8.51888 +5.94181e+06ns,,0
8.5272,5116,5172,8.5272 +5.94909e+06ns,,0
8.53552,5172,5227,8.53552 +5.95545e+06ns,,0
8.54384,5227,5281,8.54384 +5.96102e+06ns,,0
8.55216,5281,5335,8.55216 +5.96589e+06ns,,0
8.56048,5335,5388,8.56048 +5.97015e+06ns,,0
8.5688,5388,5441,8.5688 +5.97388e+06ns,,0
8.57712,5441,5493,8.57712 +5.97715e+06ns,,0
8.58544,5493,5545,8.58544 +5.98e+06ns,,0
8.59376,5545,5596,8.59376 +5.9825e+06ns,,0
8.60208,5596,5647,8.60208 +5.98469e+06ns,,0
8.6104,5647,5697,8.6104 +5.9866e+06ns,,0
8.61872,5697,5747,8.61872 +5.98828e+06ns,,0
8.62704,5747,5796,8.62704 +5.98974e+06ns,,0
8.63536,5796,5845,8.63536 +5.99102e+06ns,,0
8.64368,5845,5894,8.64368 +5.99215e+06ns,,0
8.652,5894,5942,8.652 +5.99313e+06ns,,0
8.66032,5942,5990,8.66032 +5.99399e+06ns,,0
8.66864,5990,6037,8.66864 +5.99474e+06ns,,0
8.67696,6037,6084,8.67696 +5.87039e+06ns,,0
8.68528,6084,6131,8.68528 +5.88659e+06ns,,0
8.6936,6131,6177,8.6936 +5.90077e+06ns,,0
8.70192,6177,6223,8.70192 +5.91317e+06ns,,0
8.71024,6223,6269,8.71024 +5.92402e+06ns,,0
8.71856,6269,6314,8.71856 +5.93352e+06ns,,0
8.72688,6314,6359,8.72688 +5.94183e+06ns,,0
8.7352,6359,6404,8.7352 +5.9491e+06ns,,0
8.74352,6404,6448,8.74352 +5.95546e+06ns,,0
8.75184,6448,6492,8.75184 +5.96103e+06ns,,0
8.76016,6492,6536,8.76016 +5.9659e+06ns,,0
8.76848,6536,6579,8.76848 +5.97016e+06ns,,0
8.7768,6579,6622,8.7768 +5.97389e+06ns,,0
8.78512,6622,6665,8.78512 +5.97716e+06ns,,0
8.79344,6665,6708,8.79344 +5.98001e+06ns,,0
8.80176,6708,6750,8.80176 +5.98251e+06ns,,0
8.81008,6750,6792,8.81008 +5.98469e+06ns,,0
8.8184,6792,6834,8.8184 +5.98661e+06ns,,0
8.82672,6834,6876,8.82672 +5.98828e+06ns,,0
8.83504,6876,6917,8.83504 +5.98974e+06ns,,0
8.84336,6917,6958,8.84336 +5.99103e+06ns,,0
8.85168,6958,6999,8.85168 +5.99215e+06ns,,0
8.86,6999,7040,8.86 +5.99313e+06ns,,0
8.86832,7040,7080,8.86832 +5.99399e+06ns,,0
8.87664,7080,7120,8.87664 +5.99474e+06ns,,0
8.88496,7120,7160,8.88496 +5.8704e+06ns,,0
8.89328,7160,7200,8.89328 +5.8866e+06ns,,0
8.9016,7200,7239,8.9016 +5.90077e+06ns,,0
8.90992,7239,7278,8.90992 +5.91317e+06ns,,0
8.91824,7278,7317,8.91824 +5.92403e+06ns,,0
8.92656,7317,7356,8.92656 +5.93352e+06ns,,0
8.93488,7356,7395,8.93488 +5.94183e+06ns,,0
8.9432,7395,7433,8.9432 +5.9491e+06ns,,0
8.95152,7433,7471,8.95152 +5.95546e+06ns,,0
8.95984,7471,7509,8.95984 +5.96103e+06ns,,0
8.96816,7509,7547,8.96816 +5.9659e+06ns,,0
8.97648,7547,7585,8.97648 +5.97016e+06ns,,0
8.9848,7585,7622,8.9848 +5.97389e+06ns,,0
8.99312,7622,7659,8.99312 +5.97716e+06ns,,0
9.00144,7659,7696,9.00144 +5.98001e+06ns,,0
9.00976,7696,7733,9.00976 +5.98251e+06ns,,0
9.01808,7733,7770,9.01808 +5.9847e+06ns,,0
9.0264,7770,7806,9.0264 +5.98661e+06ns,,0
9.03472,7806,7842,9.03472 +5.98828e+06ns,,0
9.04304,7842,7878,9.04304 +5.98975e+06ns,,0
9.05136,7878,7914,9.05136 +5.99103e+06ns,,0
9.05968,7914,7950,9.05968 +5.99215e+06ns,,0
9.068,7950,7986,9.068 +5.99313e+06ns,,0
9.07632,7986,8021,9.07632 +5.99399e+06ns,,0
9.08464,8021,8056,9.08464 +5.99474e+06ns,,0
9.09296,8056,8091,9.09296 +5.8704e+06ns,,0
9.10128,8091,8126,9.10128 +5.8866e+06ns,,0
9.1096,8126,8161,9.1096 +5.90077e+06ns,,0
9.11792,8161,8196,9.11792 +5.91317e+06ns,,0
9.12624,8196,8231,9.12624 +5.92403e+06ns,,0
9.13456,8231,8265,9.13456 +5.93352e+06ns,,0
9.14288,8265,8299,9.14288 +5.94183e+06ns,,0
9.1512,8299,8333,9.1512 +5.9491e+06ns,,0
9.15952,8333,8367,9.15952 +5.95546e+06ns,,0
9.16784,8367,8401,9.16784 +5.96103e+06ns,,0
9.17616,8401,8435,9.17616 +5.9659e+06ns,,0
9.18448,8435,8469,9.18448 +5.97016e+06ns,,0
9.1928,8469,8502,9.1928 +5.97389e+06ns,,0
9.20112,8502,8535,9.20112 +5.97716e+06ns,,0
9.20944,8535,8568,9.20944 +5.98001e+06ns,,0
9.21776,8568,8601,9.21776 +5.98251e+06ns,,0
9.22608,8601,8634,9.22608 +5.9847e+06ns,,0
9.2344,8634,8667,9.2344 +5.98661e+06ns,,0
9.24272,8667,8700,9.24272 +5.98828e+06ns,,0
9.25104,8700,8733,9.25104 +5.98975e+06ns,,0
9.25936,8733,8765,9.25936 +5.99103e+06ns,,0
9.26768,8765,8797,9.26768 +5.99215e+06ns,,0
9.276,8797,8829,9.276 +5.99313e+06ns,,0
9.28432,8829,8861,9.28432 +5.99399e+06ns,,0
9.29264,8861,8893,9.29264 +5.99474e+06ns,,0
9.30096,8893,8925,9.30096 +5.8704e+06ns,,0
9.30928,8925,8957,9.30928 +5.8866e+06ns,,0
9.3176,8957,8989,9.3176 +5.90077e+06ns,,0
